,,track_id,artist,artist_id,album,trackName,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,popularity,category_id
The Sound of EDM,340,6W0O77QdKFym1RX7n4hXJF,Razihel,5RKCVcnmcgyhFf85I4Ry9O,Titans,Titans,0.0186,0.56,250345,0.864,0.0131,8,0.278,-2.843,1,0.341,144.931,4,0.568,"['bass trap', 'chillstep', 'complextro', 'edm', 'electro house', 'filthstep', 'gaming edm']",49.0,edm
The Sound of EDM,341,3uZtP8Jf7rdRS7ARASBLmN,Panda Eyes,3K0GDmmiRwn1Zc7RZzTeAz,KIKO,Highscore,0.00212,0.603,259683,0.854,0.861,10,0.0623,-4.802,0,0.0422,109.978,4,0.279,"['edm', 'gaming edm']",57.0,edm
The Sound of EDM,342,6ft4hAq6yde8jPZY2i5zLr,MEDUZA,0xRXCcSX89eobfrshSVdyu,Paradise,Paradise (feat. Dermot Kennedy),0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435,"['edm', 'pop dance', 'pop house', 'tropical house']",82.0,edm
The Sound of EDM,343,0AO6oRmzR1Vd3azlPBxL1E,Xilent,1k78cRCnTM3T7EhvhVeaKX,We Are Dust,The Darkness,0.0602,0.57,265600,0.745,1.09e-06,5,0.0946,-3.706,0,0.0858,149.894,4,0.373,"['chillstep', 'complextro', 'dubstep', 'edm', 'electro house', 'filthstep', 'gaming dubstep', 'gaming edm', 'melodic dubstep', 'neurostep']",42.0,edm
The Sound of EDM,344,5tAa8Uaqr4VvA3693mbIhU,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,Ruin My Life,Ruin My Life,0.423,0.665,190932,0.699,0.0,11,0.0969,-5.265,1,0.0578,124.896,4,0.585,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",83.0,edm
The Sound of EDM,345,7Ee4NvfKVO1nol38l1lLBm,Puppet,0QaiCsyOUjBgLqsbABu07O,LIFE IN JAPAN,Killing Giants,0.199,0.395,241911,0.941,0.00119,4,0.348,-4.529,1,0.0713,179.965,4,0.405,"['edm', 'electro house', 'future bass', 'gaming edm']",47.0,edm
The Sound of EDM,346,1sPXaNS4HwQl4BXlXMT4Hc,Andrew Bayer,5dFuu05x8SPBuymudrTBU8,Open End Resource (Leaving Laurel Remix),Open End Resource - Leaving Laurel Remix,0.227,0.612,219240,0.66,0.0906,2,0.214,-8.24,1,0.0328,125.02,4,0.0673,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",55.0,edm
The Sound of EDM,347,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Memories...Do Not Open,Something Just Like This,0.0498,0.617,247160,0.635,1.44e-05,11,0.164,-6.769,0,0.0317,103.019,4,0.446,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",86.0,edm
The Sound of EDM,348,2tnVG71enUj33Ic2nFN6kZ,Regard,4ofCBoyEiGSePFAG500xev,Ride It,Ride It,0.177,0.88,157606,0.751,6.43e-05,7,0.106,-4.258,0,0.0874,117.948,4,0.884,"['edm', 'pop dance', 'pop edm', 'tropical house']",80.0,edm
The Sound of EDM,349,42XiphLYwcYCBeAWRf74rT,Kyau & Albert,0pyi4vNCq5T6GgV1rt7ncc,Nights Awake,Another Time,0.00293,0.57,235609,0.787,6.01e-05,9,0.341,-3.907,1,0.0438,131.997,4,0.241,"['edm', 'german techno', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",50.0,edm
The Sound of EDM,350,5tN5NpSgrHnsIEW25rZhEG,Monstercat,4YwB41gFHCxY5bcNR3CcIH,Monstercat 005 - Evolution,Bad Pitched,0.00946,0.758,276563,0.675,0.000543,10,0.0913,-5.977,0,0.122,128.127,4,0.495,[],41.0,edm
The Sound of EDM,351,0HnV5R4fBuNCoh6XDetQmj,Maurice West,1qF8DC6uIBjskqP0hyw1Gk,Rhythm Of The Night,Rhythm Of The Night,0.00264,0.507,181943,0.861,0.00101,3,0.643,-3.302,0,0.0938,127.964,4,0.238,"['big room', 'deep big room', 'edm', 'electro house', 'sky room']",55.0,edm
The Sound of EDM,352,3yWftYcuQi3uuNcwWuitUw,Klingande,1L9i6qZYIGQedgM9QLSyzb,The Album,Pumped Up,0.00726,0.717,177253,0.684,7.59e-06,0,0.352,-7.405,1,0.108,123.055,4,0.622,"['deep house', 'deep tropical house', 'edm', 'new french touch', 'pop dance', 'tropical house']",66.0,edm
The Sound of EDM,353,72pGB4XOzAE45n0Zt7wP5A,Direct,5eOyDcFvvdc7D7BD6gCdsi,Cold Ground,I'll Go,0.197,0.396,261253,0.579,0.00905,10,0.0974,-7.733,1,0.0433,150.105,4,0.0587,"['chillstep', 'edm', 'electro house', 'future bass', 'gaming edm', 'melodic dubstep']",53.0,edm
The Sound of EDM,354,2xO3tUdbE42rjV81NrQJ0S,Protostar,0n8nGcgKnLHVv106g3AfnH,Galaxies,Galaxies,0.000329,0.426,245114,0.91,0.553,1,0.106,-1.948,1,0.0365,175.961,4,0.295,"['edm', 'electro house', 'gaming edm']",47.0,edm
The Sound of EDM,355,1k2FbKcd051jfxaE0PLZJF,DJ Antoine,6yTYR09WCvsgdnurDW4WQo,Ma Chérie,Ma chérie - DJ Antoine vs Mad Mark 2k12 Radio Edit,0.0333,0.762,193093,0.618,0.000131,5,0.0232,-5.032,0,0.219,127.89,4,0.819,"['dance pop', 'edm', 'pop dance', 'pop rap']",68.0,edm
The Sound of EDM,356,5Fla3zyOCcIRqrDoKLU0DP,Rita Ora,5CCwRZC6euC8Odo6y9X8jr,Phoenix (Deluxe Edition),Let You Love Me,0.275,0.475,191120,0.846,0.0,10,0.0824,-3.344,1,0.283,96.036,4,0.451,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']",79.0,edm
The Sound of EDM,357,7EtRjxGWJcM0O4kyCJghJ9,Manila Killa,4EukMPjtYsdi87lkU1hIxN,1993,Skin,0.395,0.497,193183,0.747,0.0,0,0.0991,-5.455,1,0.0704,154.052,4,0.209,"['edm', 'electropop', 'future bass', 'indie electropop', 'indie poptimism', 'pop edm', 'vapor soul', 'vapor twitch']",55.0,edm
The Sound of EDM,358,59RehGuw90cshXlt5mPWI9,Tobtok,6pcxIOhQCNb7DX2iuEXgxL,New Levels (feat. Mila Falls),New Levels (feat. Mila Falls),0.0696,0.684,155808,0.912,0.00134,2,0.157,-2.551,0,0.226,124.104,4,0.475,"['deep groove house', 'deep house', 'deep tropical house', 'edm', 'house', 'pop dance', 'pop edm', 'tropical house', 'uk dance']",60.0,edm
The Sound of EDM,359,6exN5SiAFfOI4DyRPZuUWh,Win and Woo,2KPQ6PYAZapLEwMmkzbQxC,Chasing Tail (Madnap Remix),Chasing Tail (Madnap Remix),0.112,0.574,258000,0.723,1.5e-05,0,0.119,-4.963,0,0.0384,79.863,4,0.189,"['edm', 'electropop', 'indie electropop', 'indie poptimism', 'pop dance', 'pop edm', 'tropical house', 'vapor twitch']",52.0,edm
The Sound of EDM,360,06kxa3al7bUqRRo5nAFduZ,ILLENIUM,45eNHdiiabvmbp4erw26rg,Nightlight,Nightlight,0.0819,0.494,222400,0.651,0.0,11,0.104,-4.127,0,0.0384,149.979,4,0.162,"['edm', 'electropop', 'melodic dubstep', 'pop', 'pop dance', 'tropical house']",80.0,edm
The Sound of EDM,361,4x31kCr9thRVRhmlq1AaLF,Arno Cost,0BMhfbeiOrNMBzjELzbyNg,Darlin’ (with Norman Doray),Darlin’ (with Norman Doray),0.00051,0.718,173859,0.947,0.000504,3,0.0603,-3.98,0,0.195,122.037,4,0.76,"['big room', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'tech house']",44.0,edm
The Sound of EDM,362,6ubzP72gvwiVsPYaLbARsO,Super8 & Tab,3WGxBKuYawiVOmCwR8FIUC,These Little Stories (Part One),Live For Tonight,0.00813,0.559,196992,0.912,0.0895,7,0.422,-5.929,0,0.0529,128.021,4,0.415,"['edm', 'finnish edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",54.0,edm
The Sound of EDM,363,6rDN0EFbzYRsIyrhEP4iad,Virtual Self,0F52YLV7uWqaJfMMDgG737,Ghost Voices,Ghost Voices,0.00137,0.311,266365,0.857,0.805,11,0.307,-8.332,0,0.0396,119.96,4,0.358,"['edm', 'future bass']",53.0,edm
The Sound of EDM,364,37py6z4ullszVUW8hnofBQ,Sabrina Claudio vs.,5byCrf0f6cosaURjAS899Z,Don't Let Me Down (Sabrina Claudio vs. Devault Remix),Don't Let Me Down - Sabrina Claudio vs. Devault Remix,0.298,0.648,245000,0.651,0.0262,1,0.252,-8.92,1,0.0995,107.989,4,0.232,['edm'],51.0,edm
The Sound of EDM,365,2wER3gVMMIWPusxOjoWlcQ,Oliver Smith,2Npo4Cfm48M2uKlvxiXMic,Warehouse,Warehouse,0.00696,0.554,246996,0.8,0.00467,0,0.0817,-6.059,0,0.0299,127.977,4,0.244,"['edm', 'progressive house', 'progressive trance', 'progressive trance house', 'trance', 'uplifting trance']",50.0,edm
The Sound of EDM,366,1JycfPolS3xDuIk7W2taT9,Feenixpawl,5FvlJcXnFIm72pgQtW3Dct,Dreams,Dreams,0.119,0.502,211875,0.801,0.0,0,0.508,-3.818,0,0.0494,128.08,4,0.134,"['australian dance', 'big room', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house']",55.0,edm
The Sound of EDM,367,2Nu5fvGm9XGkcxsL2R0182,Slippy,3gxGPuGK6DOpv7XVp8V6jG,Flow,Flow,0.0047,0.627,229231,0.856,0.782,10,0.381,-4.207,1,0.0371,156.061,4,0.454,"['edm', 'electro house', 'future bass', 'gaming edm']",49.0,edm
The Sound of EDM,368,2SijK0x3kO6wdFweY0R9wU,Pixl,210hjvKOh716ZO4ErE3x22,Sugar Rush,Sugar Rush,0.000671,0.706,285015,0.76,0.254,7,0.28,-4.61,1,0.0581,127.993,4,0.244,"['complextro', 'edm', 'electro house', 'gaming edm']",40.0,edm
The Sound of EDM,369,3wGCJz3Ay0tLt3JdkjVzmB,OFFAIAH,2E1NFr5AeEGUJkLUUsWCAO,Push Pull,Push Pull,0.034,0.82,193096,0.745,0.317,9,0.291,-4.921,1,0.0717,124.992,4,0.579,"['deep groove house', 'deep house', 'disco house', 'edm', 'house', 'pop dance']",55.0,edm
The Sound of EDM,370,1vgFrwxfhChZwJTHuTM3Zo,Notaker,0I7HgbIetYEIweWq7nD6En,The Storm,The Storm,0.043,0.493,294783,0.691,0.842,6,0.193,-7.362,0,0.034,91.991,4,0.164,"['complextro', 'edm', 'electro house', 'future bass', 'gaming edm']",48.0,edm
The Sound of EDM,371,45sDIKapDyxPl307QpEAwl,Far East Movement,698hF4vcwHwPy8ltmXermq,Free Wired,Rocketeer,0.181,0.664,211253,0.845,0.0,4,0.267,-6.115,0,0.0461,96.005,4,0.357,"['asian american hip hop', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",70.0,edm
The Sound of EDM,372,3qhW0ioG27ZRFbZn1diK2m,Riot Ten,2Zxy5LwBatI5kw4uponwHQ,Rail Breaker (feat. Rico Act),Rail Breaker (feat. Rico Act),0.00591,0.661,225116,0.808,6.01e-05,0,0.112,-5.067,1,0.062,145.128,4,0.0784,"['dubstep', 'edm', 'electro house', 'electronic trap']",56.0,edm
The Sound of EDM,373,6cofOcVh37qyVEuBBVd6Wi,The M Machine,62rW7FjQy7clhBDHuumg22,Glare,The Warehouse,0.365,0.603,146001,0.309,0.961,0,0.0975,-10.226,1,0.0412,140.078,4,0.0964,"['complextro', 'edm', 'electro house']",41.0,edm
The Sound of EDM,374,7ED8YfAot9P3QKiH5owgA7,MYRNE,41DKMtAnhVo7aDeluAHDJg,Splinter (with salem ilese),Splinter (with salem ilese),0.0499,0.679,223511,0.808,0.000112,1,0.365,-5.972,1,0.0653,130.95,4,0.374,"['edm', 'electro house', 'future bass', 'gaming edm', 'melodic dubstep', 'pop edm', 'singaporean electronic', 'singaporean pop', 'vapor twitch']",55.0,edm
The Sound of EDM,375,59RSFDVkDSqpGvQKq9GeSR,HI-LO,0ETJQforv5OXgDgidQv9qd,Renegade Mastah,Renegade Mastah,0.00139,0.736,243958,0.892,2.17e-05,1,0.0703,-4.323,1,0.0697,126.029,4,0.636,"['deep big room', 'edm', 'electro house', 'house', 'progressive house']",50.0,edm
The Sound of EDM,376,2dh6Pnl5egc1FrQS6EsW4n,MK,1yqxFtPHKcGcv6SXZNdyT9,2AM (feat. Carla Monroe),2AM (feat. Carla Monroe),0.0426,0.632,182400,0.868,0.263,5,0.307,-6.254,1,0.0357,122.98,4,0.455,"['dance pop', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house']",74.0,edm
The Sound of EDM,377,1sgDyuLooyvEML4oHspNza,Kygo,23fqKkggKUBHNkbKtXEls4,Golden Hour,Lose Somebody,0.344,0.58,199549,0.586,0.0,1,0.0755,-6.883,1,0.0357,147.988,4,0.507,"['edm', 'pop', 'pop dance', 'tropical house']",88.0,edm
The Sound of EDM,378,0pJDnLRe38vYS1zAhpsESV,Tinlicker,5EmEZjq8eHEC6qFnT63Lza,Children,Children - Edit Mix,0.0208,0.638,245927,0.907,0.855,5,0.107,-9.357,0,0.0424,124.007,4,0.0362,"['edm', 'progressive house']",64.0,edm
The Sound of EDM,379,0kDTkI3VN3LEObv3v3ehhY,Robbie Rivera,4bYwbb6k4ujHD2NXRxSwRP,On My Way (feat. Jordan Kaahn),On My Way (feat. Jordan Kaahn),0.0188,0.661,218000,0.93,0.00146,7,0.0919,-4.208,0,0.0617,122.052,4,0.367,"['big room', 'circuit', 'disco house', 'edm', 'electro house', 'funky tech house', 'house', 'progressive electro house', 'progressive house', 'tech house', 'tribal house', 'vocal house']",50.0,edm
The Sound of EDM,380,6DobA1V0AAH0su3g7gSjjC,Sagan,5JHw3zW4kgwIZlh33geR1K,Lowly,Lowly,0.00469,0.667,216960,0.925,0.0,11,0.0823,-3.464,0,0.0793,124.952,4,0.429,"['deep big room', 'edm', 'electro house', 'future house', 'pop edm', 'sky room']",47.0,edm
The Sound of EDM,381,2RU67aiaESQ7t9D1xUJqBu,Moon Boots,3cIXmCH7iNcslTbwrwS7zy,First Landing,I Want Your Attention,0.0178,0.806,286727,0.608,0.314,11,0.13,-7.57,0,0.0496,122.0,4,0.561,"['deep house', 'disco house', 'edm', 'filter house', 'house', 'indie soul', 'nu disco']",56.0,edm
The Sound of EDM,382,7pARbCUoO1CTzU5ucMEaVF,Noizu,3VRyybsQu0MDG0F2LBxnv7,Summer 91,Summer 91,0.00598,0.5,149280,0.953,0.000882,2,0.26,-5.606,1,0.0441,124.992,4,0.327,"['bass house', 'deep groove house', 'edm', 'electro house', 'house']",54.0,edm
The Sound of EDM,383,0bqjS54zmDlYanW8mlx28k,Grum,3VEqFWRt47xQAZJMBF3duQ,Deep State,Lose Control,0.00113,0.542,337500,0.857,0.571,2,0.0779,-6.133,0,0.0352,128.011,4,0.162,"['edm', 'filter house', 'progressive house', 'progressive trance', 'trance']",52.0,edm
The Sound of EDM,384,2mEAc3LsnqpdKYcG9JDC9t,MUST DIE!,4aBx7mA6lUOVhEsjokZrXb,CHAOS,CHAOS,0.0053,0.462,201109,0.977,0.521,10,0.801,-4.157,0,0.0767,145.004,4,0.183,"['brostep', 'dubstep', 'edm', 'electro house', 'electronic trap', 'filthstep']",47.0,edm
The Sound of EDM,385,3Od1ZJW0O6puhUWFzlg85d,LSDREAM,3Hrqjumb6WHg2aAUHJHLND,RENEGADES OF LIGHT,ETERNAL NOW,0.00252,0.509,238746,0.757,0.0466,4,0.118,-4.789,0,0.0365,100.036,4,0.0388,"['edm', 'electro house', 'electronic trap', 'vapor twitch']",51.0,edm
The Sound of EDM,386,7yt7NlFScgmvT3hUQDdnfe,Maor Levi,7iVuXpgNEl87BwdwV1L6he,One Love (feat. Nyla) / My Eyes (feat. Roel),One Love,7.98e-05,0.602,220883,0.885,0.0681,1,0.343,-5.534,0,0.0381,126.91,4,0.0474,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",52.0,edm
The Sound of EDM,387,14SjuwfvMdVNHo6Ri23wri,Jonas Aden,1qq5e02CcWNFqZMbmdrIcj,Late At Night,Late At Night,0.0766,0.768,154392,0.691,3.85e-05,7,0.0645,-6.712,0,0.0553,121.896,4,0.252,"['deep big room', 'edm', 'electro house', 'pop edm']",54.0,edm
The Sound of EDM,388,17NEklpS8Q41gkKSwZSiFK,Savoy,25vU5DYwHIHhg1ViWV3SJq,Neon Nebraska (feat. Porsches),Neon Nebraska (feat. Porsches),0.000572,0.349,257073,0.733,1.07e-05,6,0.393,-3.672,0,0.0338,94.999,4,0.111,"['chillstep', 'complextro', 'edm', 'electro house', 'future bass', 'gaming edm']",42.0,edm
The Sound of EDM,389,6it78A4UO46gMuq0GgkPro,Melano,3ccMUmxnP7Poo48pJXu6X7,On Fire,On Fire,0.000354,0.429,230940,0.919,0.000866,2,0.418,-3.418,0,0.0507,172.034,4,0.263,"['edm', 'gaming edm']",36.0,edm
The Sound of EDM,390,1A8j067qyiNwQnZT0bzUpZ,Kungs,7keGfmQR4X5w0two1xKZ7d,Layers,This Girl (Kungs Vs. Cookin' On 3 Burners),0.0927,0.792,195547,0.717,3.59e-05,0,0.226,-4.759,0,0.0393,121.985,4,0.466,"['deep tropical house', 'edm', 'pop dance', 'tropical house']",68.0,edm
The Sound of EDM,391,0peDcDwrKV0LEeoQuSQVLG,pluko,01qbSocTDAe2DmKayS89A5,Breath,Breath,0.00757,0.577,201009,0.789,0.0264,6,0.17,-7.537,1,0.114,160.1,4,0.624,"['edm', 'electronic trap', 'electropop', 'future bass', 'pop edm', 'vapor soul', 'vapor twitch']",55.0,edm
The Sound of EDM,392,4DhPiE7UXmkmlmiu34yMC0,Syndicate,7B4thlpjAtvfDbbZbxuzwF,"Sounds of Syndication, Vol. 2 (Presented by Syndicate)",Dum Dee Dum (Jikay Remix),0.0159,0.781,182387,0.854,0.0493,11,0.15,-7.411,0,0.311,100.043,4,0.493,['speedcore'],20.0,edm
The Sound of EDM,393,00bq71I9OZ87M6jZqQFV6I,The Magician,4WUGQykLBGFfsl0Qjl6TDM,Renaissance,You and Me,0.000415,0.646,214959,0.814,0.0305,7,0.0882,-5.263,0,0.0437,121.043,4,0.117,"['belgian edm', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house']",66.0,edm
The Sound of EDM,394,50zoF0JMs7rzI7tsxbCn3V,A-Trak,3TaUSUXn41GixL7zbvrIDt,What Can I Do,What Can I Do,0.0503,0.814,375702,0.718,0.869,10,0.0479,-7.996,0,0.0404,123.992,4,0.62,"['canadian electronic', 'edm', 'electro house', 'electronic trap', 'turntablism']",65.0,edm
The Sound of EDM,395,2QeTXxduUbXpSWY3WCVK2v,Nurko,757FXqX0Osk2pqtgv4E5v4,Better Off Lonely,Better Off Lonely,0.626,0.557,270000,0.695,1.13e-06,1,0.0838,-4.925,1,0.0373,127.933,4,0.201,"['edm', 'future bass', 'melodic dubstep', 'pop edm', 'traprun']",56.0,edm
The Sound of EDM,396,0muVO1yu2wQKNmMvEDrHTp,Bob Sinclar,5YFS41yoX0YuFY39fq21oN,"World, Hold On","World, Hold On - Radio Edit",0.046,0.736,200747,0.918,6.64e-05,8,0.105,-2.359,0,0.0819,126.99,4,0.583,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'pop dance', 'vocal house']",68.0,edm
The Sound of EDM,397,6JOzjd9uG9SeNeIxa4pSnP,Karma Fields,1tRsdSvjwp34PDvcmix6SJ,CODE 10-31,CODE 10-31,0.00561,0.649,242084,0.839,0.72,4,0.899,-9.951,0,0.0487,94.983,4,0.183,"['canadian electronic', 'complextro', 'edm', 'electro house', 'gaming edm']",46.0,edm
The Sound of EDM,398,501WQr4MIMq275ara82msQ,Sunny Lax,0cCOt2mcZfspvOOhY8TdmD,Solar Plexus / Torus,Solar Plexus,0.000481,0.593,230625,0.731,0.00455,5,0.54,-6.902,1,0.0374,127.992,4,0.0467,"['edm', 'progressive house', 'progressive trance', 'progressive trance house', 'trance', 'uplifting trance']",49.0,edm
The Sound of EDM,399,2eS6pqoic3puCKVWmwZxD3,Just Kiddin,4bazJLWIv8CuqmgxJRiGqo,Stay The Night,Stay The Night,0.0585,0.828,166533,0.697,0.156,7,0.107,-7.035,0,0.034,122.998,4,0.387,"['deep groove house', 'disco house', 'edm', 'house', 'nu disco', 'pop dance', 'tropical house', 'uk dance']",57.0,edm
The Sound of EDM,400,7wC9cG5EgruIiQe6Xt6SFm,Sikdope,3EXfNuPuR3OFEdlyoSutcG,Snakes,Snakes,0.0262,0.86,174375,0.956,0.722,11,0.183,-1.611,1,0.0727,128.013,4,0.0794,"['bass house', 'deep big room', 'dubstep', 'edm', 'electro house', 'electronic trap', 'gaming dubstep']",55.0,edm
The Sound of EDM,401,0KwlzQaySxzPkt0nELecnx,Mesto,0RViEWnZO2VhmY4oI0PhF9,Don't Worry (feat. Aloe Blacc),Don't Worry (feat. Aloe Blacc),0.143,0.741,175099,0.733,0.0,1,0.103,-4.572,0,0.0367,125.962,4,0.549,"['big room', 'deep big room', 'dutch edm', 'edm', 'electro house', 'future house', 'pop edm']",64.0,edm
The Sound of EDM,402,4o7Rszx7VVCzrCr1RPlPot,SVDDEN DEATH,2u01kCKA5wDvvztuH8lyT0,VOYD Vol. I,Behemoth,0.0142,0.891,192000,0.893,0.142,10,0.0768,-0.595,0,0.191,139.933,4,0.555,"['deathstep', 'dubstep', 'edm', 'electro house', 'electronic trap', 'riddim dubstep']",56.0,edm
The Sound of EDM,403,3reoq3Kp45545OlqZBk93X,Alex Gaudino,7vb7VLDqpLTlAy1ctTMR5d,Destination Calabria,Destination Calabria - Radio Edit,0.00152,0.616,226000,0.932,0.00074,2,0.407,-6.49,1,0.0413,128.017,4,0.365,"['disco house', 'edm', 'electro house', 'vocal house']",62.0,edm
The Sound of EDM,404,3mNMRpuv9V7DtVMVPh2saF,Sullivan King,1CXuuw8HJhyN80HlNzvL1e,Flatline,Flatline,0.00965,0.444,208017,0.79,0.000479,2,0.348,-5.228,0,0.0458,149.375,4,0.111,"['dubstep', 'edm', 'electro house', 'gaming dubstep']",59.0,edm
The Sound of EDM,405,5OWWBPmbl5abcQlsCHieFK,Spencer Brown,4L9PX6lwPWo2NeuXL9kyJK,Phases,Phases,0.0742,0.702,266730,0.659,0.849,9,0.191,-10.705,1,0.24,124.019,4,0.118,"['edm', 'progressive house', 'progressive trance']",53.0,edm
The Sound of EDM,406,6eSWdCAvzD4danVK3OlqYU,Ferreck Dawn,3cnAJv9gydgm52KFIsdvO8,By My Side (feat. Anthony Valadez),By My Side (feat. Anthony Valadez),0.0371,0.795,157950,0.749,0.00195,4,0.0575,-8.058,0,0.0788,123.052,4,0.72,"['deep groove house', 'deep house', 'disco house', 'edm', 'funky tech house', 'house', 'pop dance', 'progressive house', 'tropical house', 'vocal house']",61.0,edm
The Sound of EDM,407,3ZznDRLojMv5oWkeuvGSFR,The Aston Shuffle,4Jv9I6DAbcjDa8HGFAjv94,Stay (feat. Dana Williams),Stay (feat. Dana Williams),0.00228,0.679,233987,0.863,6.41e-05,7,0.0839,-5.784,1,0.0396,118.016,4,0.3,"['australian dance', 'australian house', 'deep groove house', 'edm']",53.0,edm
The Sound of EDM,408,2CEgGE6aESpnmtfiZwYlbV,Taio Cruz,6MF9fzBmfXghAz953czmBC,The Rokstarr Hits Collection,Dynamite,0.00379,0.751,202613,0.783,0.0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",74.0,edm
The Sound of EDM,409,1tHV6RsOZkrYk8v40AWaGf,Danny Avila,5y3G1B8cpCTaoq0uDgjwzH,Beautiful Girls,Beautiful Girls,0.0251,0.701,161684,0.941,6.53e-05,8,0.0621,-3.675,1,0.0453,130.009,4,0.363,"['big room', 'edm', 'pop dance']",62.0,edm
The Sound of EDM,410,4nsiKM4S8cRU3oWNiTOeWz,BAYNK,28yVvEvA2lT3K5RNIhV1Dj,Settle,Settle,0.161,0.763,205128,0.577,0.00362,6,0.225,-10.127,1,0.167,116.982,4,0.569,"['alternative r&b', 'edm', 'electropop', 'indie electropop', 'indie soul', 'tropical house', 'vapor soul', 'vapor twitch']",64.0,edm
The Sound of EDM,411,2jsmSLoX8y0h6k4YzDCFH1,Sigma,01pKrlgPJhm5dB4lneYAqS,Nobody To Love,Nobody To Love - Radio Edit,0.000526,0.441,189720,0.921,6.34e-06,8,0.177,-3.32,1,0.0436,175.001,4,0.182,"['dance pop', 'drum and bass', 'edm', 'house', 'liquid funk', 'pop dance', 'tropical house', 'uk dance', 'uk dnb']",68.0,edm
The Sound of EDM,412,5qpKrG0B24tgBzg1aDNkM7,D.O.D,0Cs47vvRsPgEfliBU9KDiB,According To Me,According To Me - La Cumbia Cienaguera,0.118,0.839,182918,0.965,0.212,1,0.0873,-0.131,1,0.0809,123.975,4,0.0392,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house']",51.0,edm
The Sound of EDM,413,5HFPK8mcO6BGPZNeZPZI5L,Ytram,5qTx6amAEpOiXxb6KQjquZ,Fire (with Elderbrook),Fire (with Elderbrook),0.00112,0.584,163968,0.865,0.433,8,0.122,-5.951,1,0.0321,126.003,4,0.0743,"['edm', 'pop dance', 'tropical house']",60.0,edm
The Sound of EDM,414,66jOXJrDytE0Ye3oUmvj7D,Mark Sixma,3ePCIHipMKD4n8IBXBYWSm,The World of Six (Incl. Bonus Remixes),Million Miles,0.0497,0.616,202969,0.716,2.82e-05,4,0.689,-4.953,1,0.0566,128.034,4,0.419,"['big room', 'dutch trance', 'edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",56.0,edm
The Sound of EDM,415,21eGoV8gNSgKWuYE6HCqXO,LNY TNZ,1x0ScxgiyFRQDKT4VwcLHa,We Go Up (Remixes),We Go Up - Da Tweekaz Remix,0.0186,0.511,218557,0.916,0.0,10,0.177,-4.559,0,0.0504,150.033,4,0.451,"['edm', 'rawstyle']",56.0,edm
The Sound of EDM,416,4ZnVn9qCN4ED4Nq4yNzA7z,Moody Good,3EN8pUGJtYWutzf2fUxrDH,Fall in Love Moody Good Remix,Fall in Love Moody Good Remix,0.0258,0.549,195000,0.745,0.129,1,0.226,-7.153,0,0.291,143.759,4,0.343,"['dubstep', 'edm', 'electro house', 'electronic trap', 'future bass', 'gaming dubstep', 'vapor twitch']",50.0,edm
The Sound of EDM,417,2c5tS9k0AZEM2PfuiZwyL8,Subtronics,3NJ94iuAmmMjbszODYT6pO,String Theory,Clockwork,0.161,0.778,231724,0.924,0.0275,2,0.0819,-1.108,1,0.0943,144.994,4,0.736,"['dubstep', 'edm', 'electro house', 'electronic trap']",61.0,edm
The Sound of EDM,418,1S7hEPenrIVKVTuEjtXKz9,Hogland,5s21IKPvmxRf9WxpO8H5UB,Letting Go,Letting Go,0.0534,0.667,192089,0.635,0.0,6,0.0963,-5.924,1,0.0365,119.948,4,0.217,"['deep pop edm', 'deep tropical house', 'edm', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house']",60.0,edm
The Sound of EDM,419,0kShiXd2hmLGt6A3NKb0AR,Fatum,3pt2vTpH1eI776oDZT1G2C,Fatum Presents: 20 Years Of Anjunabeats,We're All In This Together - Above & Beyond Respray (Edit),0.00244,0.527,266472,0.786,0.0295,0,0.105,-6.236,0,0.0295,128.003,4,0.126,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",52.0,edm
